,symbol,date,open,high,low,close,volume,adjusted,market.cap,sector,industry,exchange
601,YI,7/10/2020,6.78,6.78,6.69,6.74,65800,6.74,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
602,YI,7/13/2020,6.8,6.81,6.34,6.48,91400,6.48,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
603,YI,7/14/2020,6.49,6.8,6.19,6.64,30200,6.64,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
604,YI,7/15/2020,6.69,6.84,6.25,6.31,960400,6.31,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
605,YI,7/16/2020,6.31,6.62,6.31,6.53,136000,6.53,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
606,YI,7/17/2020,6.53,6.75,6.53,6.72,133300,6.72,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
607,YI,7/20/2020,6.73,6.89,6.57,6.7,153200,6.7,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
608,YI,7/21/2020,6.88,6.92,6.67,6.84,185000,6.84,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
609,YI,7/22/2020,6.8,6.85,6.71,6.8,84000,6.8,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
610,PIH,1/2/2019,4.02,4.3,3.96,4.3,10100,4.3,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
611,PIH,1/3/2019,4.2,4.46,4.08,4.14,10900,4.14,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
612,PIH,1/4/2019,4.27,4.35,4,4.12,6200,4.12,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
613,PIH,1/7/2019,4.11,4.271,4,4.01,5600,4.01,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
614,PIH,1/8/2019,4.01,4.01,4.01,4.01,300,4.01,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
615,PIH,1/9/2019,4.26,4.26,4.26,4.26,400,4.26,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
616,PIH,1/10/2019,4.05,4.43,4.01,4.33,21800,4.33,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
617,PIH,1/11/2019,4.29,4.29,4.037,4.28,13900,4.28,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
618,PIH,1/14/2019,4.76,4.94,4.3,4.3,2600,4.3,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
619,PIH,1/15/2019,4.34,4.94,4.34,4.94,1000,4.94,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
620,PIH,1/16/2019,4.94,4.967,4.55,4.55,2500,4.55,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
621,PIH,1/17/2019,4.58,4.58,4.25,4.25,3900,4.25,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
622,PIH,1/18/2019,4.31,4.52,4.31,4.36,1000,4.36,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
623,PIH,1/22/2019,4.53,4.54,4.53,4.53,500,4.53,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
624,PIH,1/23/2019,4.12,4.35,4.12,4.35,900,4.35,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
625,PIH,1/24/2019,4.54,4.54,4.31,4.31,900,4.31,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
626,PIH,1/25/2019,4.332,4.55,4.332,4.45,1700,4.45,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
627,PIH,1/28/2019,4.31,4.31,4.31,4.31,100,4.31,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
628,PIH,1/29/2019,4.31,4.37,4.31,4.35,4900,4.35,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
629,PIH,1/30/2019,4.448,4.45,4.31,4.31,1100,4.31,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
630,PIH,1/31/2019,4.31,4.46,4.31,4.46,900,4.46,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
631,PIH,2/1/2019,4.482,4.503,4.482,4.503,2600,4.503,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
632,PIH,2/4/2019,4.503,4.503,4.503,4.503,100,4.503,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
633,PIH,2/5/2019,4.6,4.94,4.6,4.94,600,4.94,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
634,PIH,2/6/2019,4.948,4.948,4.94,4.94,2400,4.94,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
635,PIH,2/7/2019,4.95,4.95,4.95,4.95,200,4.95,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
636,PIH,2/8/2019,4.48,4.48,4.48,4.48,300,4.48,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
637,PIH,2/11/2019,4.61,4.61,4.61,4.61,300,4.61,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
638,PIH,2/12/2019,4.439,4.75,4.439,4.72,2100,4.72,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
639,PIH,2/13/2019,4.651,4.911,4.651,4.9,1200,4.9,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
640,PIH,2/14/2019,4.41,4.51,4.32,4.51,2900,4.51,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
641,PIH,2/15/2019,4.51,4.51,4.51,4.51,100,4.51,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
642,PIH,2/19/2019,4.9,4.9,4.9,4.9,1600,4.9,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
643,PIH,2/20/2019,4.724,4.87,4.7,4.7,1600,4.7,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
644,PIH,2/21/2019,4.701,4.87,4.54,4.8,15100,4.8,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
645,PIH,2/22/2019,4.53,4.81,4.53,4.573,3600,4.573,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
646,PIH,2/25/2019,4.58,4.82,4.55,4.8,19100,4.8,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
647,PIH,2/26/2019,6.03,6.1,5.598,5.95,105600,5.95,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
648,PIH,2/27/2019,5.93,6.01,5.76,6.01,26300,6.01,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
649,PIH,2/28/2019,5.82,6.01,5.81,5.81,6900,5.81,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
650,PIH,3/1/2019,5.742,5.919,5.72,5.88,5300,5.88,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
651,PIH,3/4/2019,5.75,5.89,5.65,5.862,16000,5.862,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
652,PIH,3/5/2019,5.69,5.88,5.6,5.73,13600,5.73,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
653,PIH,3/6/2019,5.79,5.89,5.629,5.8,41300,5.8,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
654,PIH,3/7/2019,5.9,5.907,5.8,5.82,23800,5.82,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
655,PIH,3/8/2019,5.8,5.92,5.8,5.85,3800,5.85,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
656,PIH,3/11/2019,5.89,5.9,5.6,5.8,16400,5.8,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
657,PIH,3/12/2019,5.78,5.808,5.731,5.731,1100,5.731,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
658,PIH,3/13/2019,5.707,5.89,5.707,5.8,6500,5.8,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
659,PIH,3/14/2019,5.79,5.8,5.68,5.77,2000,5.77,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
660,PIH,3/15/2019,5.8,5.8,5.6,5.6,6200,5.6,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
661,PIH,3/18/2019,5.738,5.79,5.7,5.751,4300,5.751,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
662,PIH,3/19/2019,5.8,5.8,5.617,5.78,7800,5.78,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
663,PIH,3/20/2019,5.653,5.75,5.44,5.58,32300,5.58,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
664,PIH,3/21/2019,5.581,5.581,5.3,5.48,24000,5.48,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
665,PIH,3/22/2019,5.39,5.5,5.31,5.35,5100,5.35,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
666,PIH,3/25/2019,5.35,5.39,5.35,5.39,3300,5.39,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
667,PIH,3/26/2019,5.42,5.45,5.26,5.26,6700,5.26,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
668,PIH,3/27/2019,5.27,5.48,5.27,5.3,3000,5.3,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
669,PIH,3/28/2019,5.287,5.46,5.27,5.46,1000,5.46,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
670,PIH,3/29/2019,5.26,5.41,5.26,5.26,10100,5.26,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
671,PIH,4/1/2019,5.325,5.35,5.25,5.29,27800,5.29,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
672,PIH,4/2/2019,5.325,5.325,5.23,5.29,5400,5.29,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
673,PIH,4/3/2019,5.34,5.364,5.23,5.23,9400,5.23,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
674,PIH,4/4/2019,5.21,5.315,5.1,5.2,43900,5.2,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
675,PIH,4/5/2019,5.16,5.26,4.97,5.01,21400,5.01,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
676,PIH,4/8/2019,5.075,5.11,5.05,5.05,3500,5.05,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
677,PIH,4/9/2019,5.045,5.2,5.031,5.18,1500,5.18,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
678,PIH,4/10/2019,5.12,5.21,5.1,5.2,25100,5.2,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
679,PIH,4/11/2019,5.23,5.4,5.2,5.34,11100,5.34,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
680,PIH,4/12/2019,5.19,5.34,5.167,5.34,4000,5.34,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
681,PIH,4/15/2019,5.09,5.19,5.09,5.19,1200,5.19,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
682,PIH,4/16/2019,5.19,5.258,5.18,5.258,9300,5.258,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
683,PIH,4/17/2019,5.095,5.15,5.05,5.07,21800,5.07,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
684,PIH,4/18/2019,5.03,5.17,5.03,5.17,300,5.17,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
685,PIH,4/22/2019,5.18,5.18,5.115,5.129,3600,5.129,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
686,PIH,4/23/2019,5.1,5.1,5.01,5.061,8000,5.061,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
687,PIH,4/24/2019,4.96,5.115,4.96,5.03,4600,5.03,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
688,PIH,4/25/2019,5.13,5.13,5.01,5.04,5200,5.04,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
689,PIH,4/26/2019,5.04,5.1,5.01,5.02,6100,5.02,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
690,PIH,4/29/2019,5.126,5.134,4.95,5.065,13800,5.065,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
691,PIH,4/30/2019,4.99,5.05,4.96,5.05,3200,5.05,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
692,PIH,5/1/2019,5.03,5.03,5.01,5.01,2600,5.01,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
693,PIH,5/2/2019,5.01,5.01,5.01,5.01,0,5.01,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
694,PIH,5/3/2019,5.075,5.09,4.98,5.033,27400,5.033,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
695,PIH,5/6/2019,4.99,5.085,4.99,5,15700,5,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
696,PIH,5/7/2019,5,5.08,4.99,5.04,6300,5.04,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
697,PIH,5/8/2019,4.99,5.04,4.97,5.005,26600,5.005,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
698,PIH,5/9/2019,4.97,5,4.96,5,4400,5,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
699,PIH,5/10/2019,5,5,4.95,4.99,20000,4.99,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
700,PIH,5/13/2019,4.95,4.98,4.95,4.98,1800,4.98,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
701,PIH,5/14/2019,5.05,5.05,4.94,4.998,4100,4.998,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
702,PIH,5/15/2019,5.184,5.415,5.065,5.37,26400,5.37,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
703,PIH,5/16/2019,5.44,5.58,5.4,5.55,14700,5.55,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
704,PIH,5/17/2019,5.571,5.894,5.571,5.8,18600,5.8,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
705,PIH,5/20/2019,5.8,5.8,5.71,5.75,6300,5.75,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
706,PIH,5/21/2019,5.68,5.91,5.68,5.91,7100,5.91,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
707,PIH,5/22/2019,5.73,5.75,5.31,5.31,6100,5.31,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
708,PIH,5/23/2019,5.18,5.64,5.17,5.3,12300,5.3,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
709,PIH,5/24/2019,5.38,5.78,5.38,5.74,6500,5.74,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
710,PIH,5/28/2019,5.84,5.845,5.62,5.66,7100,5.66,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
711,PIH,5/29/2019,5.55,5.76,5.5,5.55,6400,5.55,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
712,PIH,5/30/2019,5.55,5.75,5.54,5.74,32600,5.74,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
713,PIH,5/31/2019,5.62,5.8,5.065,5.63,3700,5.63,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
714,PIH,6/3/2019,5.7,5.74,5.47,5.74,16600,5.74,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
715,PIH,6/4/2019,5.623,5.76,5.623,5.675,5100,5.675,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
716,PIH,6/5/2019,5.76,5.76,5.43,5.75,7200,5.75,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
717,PIH,6/6/2019,5.74,5.8,5.58,5.8,12400,5.8,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
718,PIH,6/7/2019,5.82,5.85,5.79,5.842,13000,5.842,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
719,PIH,6/10/2019,5.79,5.855,5.56,5.56,9800,5.56,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
720,PIH,6/11/2019,5.812,5.82,5.46,5.79,5200,5.79,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
721,PIH,6/12/2019,5.798,5.81,5.65,5.65,6900,5.65,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
722,PIH,6/13/2019,5.75,5.8,5.7,5.8,3200,5.8,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
723,PIH,6/14/2019,5.678,5.83,5.678,5.83,2700,5.83,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
724,PIH,6/17/2019,5.7,5.753,5.6,5.6,6200,5.6,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
725,PIH,6/18/2019,5.703,5.78,5.6,5.6,7900,5.6,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
726,PIH,6/19/2019,5.601,5.75,5.5,5.6,6800,5.6,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
727,PIH,6/20/2019,5.603,5.73,5.6,5.6,9000,5.6,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
728,PIH,6/21/2019,5.659,5.68,5.5,5.5,8600,5.5,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
729,PIH,6/24/2019,5.5,5.61,5.4,5.4,16000,5.4,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
730,PIH,6/25/2019,5.407,5.44,5.286,5.29,11100,5.29,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
731,PIH,6/26/2019,5.5,5.52,5.325,5.4,11500,5.4,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
732,PIH,6/27/2019,5.3,5.35,5.21,5.21,5000,5.21,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
733,PIH,6/28/2019,5.13,5.15,4.95,4.95,15000,4.95,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
734,PIH,7/1/2019,5.06,5.51,5.06,5.19,40800,5.19,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
735,PIH,7/2/2019,5.2,5.27,5.1,5.26,7000,5.26,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
736,PIH,7/3/2019,5.25,5.25,5.22,5.22,300,5.22,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
737,PIH,7/5/2019,5.2,5.2,5.05,5.2,2800,5.2,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
738,PIH,7/8/2019,5.215,5.215,5.068,5.1,1400,5.1,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
739,PIH,7/9/2019,5.08,5.09,4.95,5,21500,5,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
740,PIH,7/10/2019,5.05,5.06,4.95,4.99,16600,4.99,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
741,PIH,7/11/2019,5.07,5.07,4.9,4.91,9300,4.91,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
742,PIH,7/12/2019,4.945,4.945,4.85,4.85,4300,4.85,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
743,PIH,7/15/2019,4.85,4.95,4.85,4.95,8500,4.95,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
744,PIH,7/16/2019,5.41,5.41,5.28,5.28,700,5.28,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
745,PIH,7/17/2019,5.5,5.5,4.97,5,12400,5,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
746,PIH,7/18/2019,5.23,5.3,5,5.1,2700,5.1,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
747,PIH,7/19/2019,5.1,5.1,5.1,5.1,100,5.1,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
748,PIH,7/22/2019,5.1,5.1,5.1,5.1,200,5.1,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
749,PIH,7/23/2019,5.2,5.2,5.15,5.175,5500,5.175,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
750,PIH,7/24/2019,5.02,5.09,5.02,5.09,200,5.09,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
751,PIH,7/25/2019,5.21,5.21,5.21,5.21,200,5.21,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
752,PIH,7/26/2019,5.03,5.15,5.01,5.15,3600,5.15,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
753,PIH,7/29/2019,4.98,5.2,4.86,5.036,3600,5.036,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
754,PIH,7/30/2019,5.036,5.036,5.036,5.036,0,5.036,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
755,PIH,7/31/2019,5.22,5.22,5.05,5.05,1600,5.05,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
756,PIH,8/1/2019,5.08,5.136,5.07,5.07,4400,5.07,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
757,PIH,8/2/2019,5.11,5.12,5.05,5.05,16600,5.05,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
758,PIH,8/5/2019,5.02,5.05,5.02,5.02,2100,5.02,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
759,PIH,8/6/2019,5.02,5.05,5.02,5.02,200,5.02,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
760,PIH,8/7/2019,5.143,5.143,5,5.03,9800,5.03,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
761,PIH,8/8/2019,4.91,5.2,4.88,5.02,6600,5.02,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
762,PIH,8/9/2019,5.2,5.22,4.985,5,6100,5,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
763,PIH,8/12/2019,5.21,5.23,4.96,5.23,5100,5.23,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
764,PIH,8/13/2019,5.42,5.42,5.18,5.18,300,5.18,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
765,PIH,8/14/2019,4.92,4.93,4.838,4.93,7900,4.93,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
766,PIH,8/15/2019,4.87,4.96,4.87,4.96,900,4.96,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
767,PIH,8/16/2019,4.91,5.15,4.91,5.15,1600,5.15,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
768,PIH,8/19/2019,5.078,5.078,5.074,5.074,400,5.074,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
769,PIH,8/20/2019,4.874,4.91,4.874,4.9,1000,4.9,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
770,PIH,8/21/2019,4.9,4.9,4.9,4.9,0,4.9,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
771,PIH,8/22/2019,4.77,4.92,4.76,4.901,3100,4.901,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
772,PIH,8/23/2019,4.85,4.85,4.85,4.85,100,4.85,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
773,PIH,8/26/2019,4.7,4.863,4.7,4.86,3700,4.86,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
774,PIH,8/27/2019,4.851,4.88,4.851,4.88,200,4.88,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
775,PIH,8/28/2019,4.543,4.91,4.543,4.84,3000,4.84,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
776,PIH,8/29/2019,4.91,4.91,4.9,4.9,700,4.9,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
777,PIH,8/30/2019,4.835,4.86,4.835,4.86,700,4.86,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
778,PIH,9/3/2019,4.689,4.775,4.6,4.693,2900,4.693,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
779,PIH,9/4/2019,5.12,5.12,4.84,4.98,300,4.98,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
780,PIH,9/5/2019,4.845,4.99,4.845,4.99,200,4.99,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
781,PIH,9/6/2019,4.99,4.99,4.99,4.99,0,4.99,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
782,PIH,9/9/2019,5,5,4.97,4.97,300,4.97,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
783,PIH,9/10/2019,5.11,5.11,5.11,5.11,100,5.11,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
784,PIH,9/11/2019,5.11,5.11,5.11,5.11,100,5.11,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
785,PIH,9/12/2019,4.825,4.825,4.77,4.78,800,4.78,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
786,PIH,9/13/2019,4.85,4.85,4.85,4.85,3100,4.85,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
787,PIH,9/16/2019,4.72,4.93,4.72,4.93,1400,4.93,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
788,PIH,9/17/2019,4.74,4.74,4.73,4.73,300,4.73,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
789,PIH,9/18/2019,4.74,4.74,4.74,4.74,200,4.74,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
790,PIH,9/19/2019,4.73,5.1,4.7,5.04,2800,5.04,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
791,PIH,9/20/2019,4.81,4.81,4.66,4.66,1800,4.66,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
792,PIH,9/23/2019,4.62,4.88,4.6,4.86,1900,4.86,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
793,PIH,9/24/2019,4.65,4.79,4.52,4.79,3500,4.79,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
794,PIH,9/25/2019,4.52,4.777,4.52,4.7,5500,4.7,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
795,PIH,9/26/2019,4.7,4.7,4.7,4.7,0,4.7,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
796,PIH,9/27/2019,4.53,4.53,4.53,4.53,100,4.53,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
797,PIH,9/30/2019,4.53,4.71,4.41,4.41,18400,4.41,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
798,PIH,10/1/2019,4.82,4.85,4.49,4.81,2300,4.81,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
799,PIH,10/2/2019,4.67,4.83,4.41,4.81,2500,4.81,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
800,PIH,10/3/2019,4.7,4.786,4.7,4.7,1600,4.7,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
801,PIH,10/4/2019,4.66,4.86,4.56,4.86,4100,4.86,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
802,PIH,10/7/2019,4.61,4.81,4.61,4.7,1500,4.7,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
803,PIH,10/8/2019,4.59,4.77,4.55,4.77,1100,4.77,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
804,PIH,10/9/2019,4.851,4.851,4.6,4.6,7800,4.6,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
805,PIH,10/10/2019,4.56,4.73,4.5,4.52,19700,4.52,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
806,PIH,10/11/2019,4.5,4.58,4.44,4.48,1900,4.48,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
807,PIH,10/14/2019,4.42,4.71,4.42,4.71,1200,4.71,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
808,PIH,10/15/2019,4.71,4.71,4.71,4.71,0,4.71,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
809,PIH,10/16/2019,4.56,4.595,4.45,4.46,2900,4.46,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
810,PIH,10/17/2019,4.51,4.58,4.51,4.58,1200,4.58,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
811,PIH,10/18/2019,4.58,4.58,4.58,4.58,100,4.58,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
812,PIH,10/21/2019,4.58,4.62,4.51,4.601,10000,4.601,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
813,PIH,10/22/2019,4.59,4.6,4.59,4.59,300,4.59,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
814,PIH,10/23/2019,4.55,4.59,4.41,4.59,10700,4.59,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
815,PIH,10/24/2019,4.78,4.78,4.69,4.7,800,4.7,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
816,PIH,10/25/2019,4.53,5.15,4.53,4.7,2200,4.7,$27.43M,Finance,Property-Casualty Insurers,NASDAQ
