entid,honor_num,illegad_num,yea_sub,web_dum,ENTTYPE,INDUSTRYPHY,REGCAP,REGCAPCUR,RECCAP,PARNUM,LIMPARNUM,PARFORM,EXENUM,brand_num,cancel_dum,certificate_num,tax_dum
290291837,,,,0,5,8,50.0,156.0,0.0,,,,,,0,,0
329936792,,,,0,7,4,50.0,156.0,50.0,,,,0.0,,0,,0
320661366,,,,0,35,5,0.0,,0.0,,,,0.0,,0,,0
1019632003,,,,0,5,11,100.0,156.0,100.0,,,,,,0,,0
660558971,,,,0,5,12,500.0,156.0,0.0,,,,0.0,,0,,0
172206649,,,,0,7,5,100.0,156.0,0.0,,,,,,0,,0
928708857,,,,0,5,5,500.0,156.0,500.0,,,,0.0,,0,,0
1114814959,,,,0,5,4,100.0,156.0,0.0,,,,0.0,,0,,0
972461564,,,,0,65,0,5.0,156.0,5.0,,,,,,0,1.0,0
1134080943,,,,0,5,11,200.0,156.0,200.0,,,,,,0,1.0,0
292780744,,,,0,32,5,0.0,,0.0,,,,0.0,,0,,0
823821719,,,,0,27,5,0.0,,0.0,,,,0.0,,0,,0
642396055,,,,0,5,5,100.0,156.0,0.0,,,,,,0,,0
720759895,,,,0,5,11,665.0,156.0,0.0,,,,0.0,,0,,0
1133276695,,,,0,5,5,120.0,156.0,120.0,,,,0.0,,0,,0
291507927,,,0.0,0,93,0,40.0,156.0,0.0,,,,0.0,,0,,0
391063879,,,,0,5,14,500.0,156.0,500.0,,,,,,0,,0
1013720303,,,,0,7,11,100.0,156.0,100.0,,,,,,0,,0
376108055,,,,0,5,4,200.0,156.0,200.0,,,,,,0,,0
686166412,,,,0,5,11,500.0,156.0,200.0,,,,,,0,,0
1116158928,,,,0,5,11,10.0,156.0,10.0,,,,0.0,,0,,0
482682522,,,,0,5,11,3.0,156.0,3.0,,,,0.0,,0,,0
635673861,,,,0,5,5,50.0,156.0,0.0,,,,,,0,,0
383725886,,,,0,5,5,100.0,156.0,0.0,,,,0.0,,0,,0
1087413851,,,,0,5,11,30.0,156.0,30.0,,,,0.0,,0,,0
489262081,,,,0,5,2,6000.0,156.0,3000.0,,,,,,0,,0
1022611897,,,,0,32,5,0.0,,0.0,,,,0.0,,0,1.0,0
1199729421,,,,0,5,5,500.0,156.0,500.0,,,,0.0,,0,1.0,0
556976625,,,,0,27,10,0.0,,0.0,,,,,,0,,0
731963482,,,,0,5,5,200.0,156.0,200.0,,,,,,0,,0
982383623,,,,0,5,5,20.0,156.0,20.0,,,,0.0,,0,,0
353268936,,,,0,9,10,200.0,156.0,200.0,,,,0.0,,0,,0
609042115,,,,0,27,5,0.0,156.0,0.0,,,,,,0,1.0,0
443137246,,,0.0,0,93,0,180.0,156.0,0.0,,,,0.0,,0,,0
885933834,,,,0,5,5,300.0,156.0,250.0,,,,,,0,1.0,0
188201477,,,,0,5,12,100.0,156.0,100.0,,,,,,0,,0
349194971,,,,0,5,14,100.0,156.0,0.0,,,,,,0,,0
61155472,,,,1,85,5,15.0,840.0,15.0,,,,,,0,2.0,0
601154056,,,,0,5,5,50.0,156.0,50.0,,,,,,0,,0
162983192,,,,0,5,5,56.0,156.0,56.0,,,,,,0,,0
326686533,,,,0,5,7,5000.0,156.0,0.0,,,,,,0,,0
723587404,,,,0,5,0,500.0,156.0,0.0,,,,,,0,,0
684700995,,,,0,7,13,100.0,156.0,0.0,,,,,,0,,0
242234409,,,,0,0,2,1000.0,156.0,100.0,0.0,,9,,,0,,0
196822628,,,,0,7,5,300.0,156.0,0.0,,,,,,0,,0
549903142,,,0.0,0,93,0,200.0,156.0,,,,,,,0,,0
163842820,,,,0,86,2,535.0,840.0,535.0,,,,,,0,,0
558716418,,,,0,5,12,500.0,156.0,0.0,,,,,,0,,0
1154166661,,,,0,65,14,17.0,156.0,,0.0,,9,,,0,,0
619266132,,,,0,5,2,150.0,156.0,0.0,,,1,,,0,,0
284017529,,,,1,5,10,300.0,156.0,300.0,,,,,,0,,0
556894200,,,,0,5,11,1000.0,156.0,0.0,0.0,,1,,,0,,0
636006456,,,,0,5,5,5.0,156.0,0.0,,,1,,,1,,0
119305795,,,,0,5,11,500.0,156.0,500.0,,,,,,0,,0
250115004,,,,0,5,11,500.0,156.0,0.0,,,,,,0,,0
681360485,,,,0,7,12,50.0,156.0,50.0,0.0,,9,,,0,,0
362741838,,,,0,7,2,300.0,156.0,0.0,,,,,,0,,0
1211820076,,,,0,5,8,100.0,156.0,100.0,,,,,,0,,0
894671305,,,,0,7,2,10.0,156.0,10.0,0.0,,9,,,0,,0
512107707,,,,0,5,14,200.0,156.0,0.0,,,,,,0,1.0,0
331529733,,,,0,0,5,50.0,156.0,50.0,,,,,,0,,0
951390025,,,,0,5,11,800.0,156.0,300.0,,,,,,0,,0
234681025,,,,0,5,2,610.0,156.0,610.0,0.0,,9,,,0,,0
787147017,,,,1,36,9,,156.0,,,,,,,0,1.0,0
239232586,,,,0,5,8,500.0,156.0,0.0,,,,,,0,,0
674502068,,,,0,5,7,100.0,156.0,0.0,,,,,,0,2.0,0
899947531,,,,0,5,5,1000.0,156.0,200.0,,,,,,0,,0
32314617,,,,0,5,10,500.0,156.0,500.0,,,,,,0,,0
1026114200,,,,0,5,5,150.0,156.0,0.0,,,,,,0,,0
69522839,,,,0,82,2,2500.0,840.0,1681.7,,,,,,0,2.0,0
377208493,,,,0,8,2,4200.0,156.0,1000.0,,,,,,0,,0
216706380,,,,0,5,5,10.0,156.0,10.0,,,,,,0,,0
10231403,,,,0,5,12,100.0,156.0,0.0,,,,,,0,,0
339548901,,,,0,22,8,,156.0,,0.0,,9,,,0,,0
124734491,,,,0,46,5,3.0,156.0,,,,,,,1,,0
773323605,,,,0,5,4,3.0,156.0,3.0,,,,,,0,,0
1085422569,,,,0,7,5,100.0,156.0,50.0,,,,,,0,,0
1052240272,,,,0,5,5,100.0,156.0,100.0,,,,,,0,2.0,0
545892203,,,0.0,0,93,0,600.0,156.0,,0.0,,9,,,0,,0
1101709480,,,,0,0,11,100.0,156.0,0.0,,,1,,,0,,0
793145101,,,,0,81,5,,840.0,,,,,,,0,2.0,0
365691958,,,,0,5,5,100.0,156.0,100.0,,,,,,0,,0
762715586,,,,0,6,3,153404.8,156.0,0.0,,,,,,0,,0
286466904,,,,0,5,0,100.0,156.0,0.0,,,,,,0,,0
186993512,,,,0,5,12,100.0,156.0,0.0,,,,,,0,,0
605940031,,,,0,5,11,10.0,156.0,0.0,,,,,,0,,0
285546900,,,,0,5,5,1008.0,156.0,50.0,,,,,,0,,0
27679069,,,,0,5,5,3000.0,156.0,3000.0,,,,,,0,1.0,0
22571132,,,,0,7,5,1000.0,156.0,50.0,,,,,,0,,0
1162074182,,,,0,0,11,10.0,156.0,10.0,,,,,,0,,0
564221224,,,,0,7,8,51.86,156.0,0.0,,,,,,0,,0
761613431,,,,0,7,5,300.0,156.0,0.0,,,,,,0,,0
1225991575,,,,0,22,4,,,,0.0,,9,,,0,,0
1160048160,,,,0,5,2,100.0,156.0,0.0,,,,,,0,,0
115557824,,,,0,5,5,100.0,156.0,100.0,,,,,,0,,0
629814518,,,,0,5,4,8239.41,156.0,0.0,,,,,,0,1.0,0
1063940659,,,,0,7,11,100.0,156.0,0.0,,,,,,0,,0
184267873,,,,0,7,2,200.0,156.0,200.0,0.0,,9,,,0,,0
1122027783,,,,1,5,2,1500.0,156.0,1500.0,,,,,,0,,0
410528128,,,,0,5,5,50.0,156.0,50.0,,,,,,0,,0
1015725051,,,,0,7,5,600.0,156.0,600.0,,,,,,0,,0
1215695547,,,,0,5,12,200.0,156.0,0.0,,,,,,0,,0
347604803,,,0.0,0,93,0,200.0,156.0,,,,,,,0,,0
49303527,,,,0,5,5,500.0,156.0,10.0,,,,,,0,,0
720865661,,,,0,5,11,50.0,156.0,50.0,,,,,,0,,0
809210755,,,,0,7,3,300.0,156.0,,,,,,,0,,0
300600833,,,,0,5,5,400.0,156.0,400.0,,,,,,0,,0
575206305,,,,0,7,14,80.0,156.0,,,,,,,0,,0
1082256765,,,,0,57,4,0.0,156.0,,,,,,,1,,0
1093704728,,,,0,5,11,200.0,156.0,0.0,,,,,,0,,0
749881846,,,,0,5,11,10.0,156.0,10.0,,,,,,0,,0
580117107,,,,0,7,11,50.0,156.0,0.0,,,,,,0,,0
932668484,,,,0,7,5,10.0,156.0,0.0,,,,,,0,,0
100322040,,,,0,5,11,200.0,156.0,0.0,,,,,,0,,0
172923780,,,,0,5,4,260.0,156.0,50.0,,,,,,0,,0
220729412,,,,0,5,5,200.0,156.0,0.0,,,,,,0,,0
973459989,,,,0,7,4,20.0,156.0,20.0,,,,,,0,,0
393283440,,,,0,5,4,1200.0,156.0,1200.0,,,,,,0,,0
181536431,,,,0,5,11,500.0,156.0,0.0,,,,,,0,1.0,0
1165193070,,,10.0,0,93,0,64.3,156.0,,,,,,,0,1.0,0
1224701129,,,,0,5,6,120.0,156.0,120.0,,,,,,0,1.0,0
207715512,,,0.0,0,93,0,500.0,156.0,,,,,,,0,,0
380750335,,,,0,5,4,202.0,156.0,40.4,,,,,,0,,0
770767650,,,,0,64,11,1602.0,156.0,0.0,,,,,,0,,0
485493682,,,,0,5,8,30.0,156.0,0.0,,,,,,0,,0
556838756,,,,0,5,5,5000.0,156.0,0.0,,,,,,0,1.0,0
1165153101,,,20.15,0,93,0,503.0,156.0,,,,,,,0,,0
240918338,,,,0,65,5,10.0,156.0,,,,,,,0,1.0,0
888170947,,,,0,7,4,70.0,156.0,70.0,,,,,,0,1.0,0
98485705,,,,0,5,2,200.0,156.0,200.0,,,,,,0,,0
679444756,,,,0,5,11,3000.0,156.0,0.0,,,,,,0,,0
934887788,,,,0,7,2,100.0,156.0,0.0,,,,,,0,,0
1197806222,,,,0,5,2,1500.0,156.0,0.0,,,,,,0,,0
1060869475,,,,1,45,12,2000.0,156.0,0.0,,,,,,0,1.0,0
552098663,,,,0,30,9,0.0,,0.0,0.0,0.0,,,,0,,0
968571103,,,,0,5,5,300.0,156.0,300.0,,,,,,0,,0
70562840,,,,0,7,2,1000.0,156.0,100.0,,,,,,0,,0
299834469,,,,0,5,14,1119.0,156.0,600.0,,,,,,0,,0
63010757,,,,1,0,14,10.0,156.0,10.0,,,,,,0,,0
907595559,,,,0,5,5,100.0,156.0,100.0,0.0,,,0.0,,0,,0
88404646,,,,0,5,2,100.0,156.0,100.0,,,,,,0,,0
826854923,,,,0,22,5,0.0,,0.0,,,,,,0,,0
5503066,,,,0,5,11,30.0,156.0,20.0,,,,,,0,,0
323114113,,,,0,7,2,108.0,156.0,,,,,,,0,1.0,0
640268003,,,,0,5,5,500.0,156.0,0.0,,,,,,0,,0
767847150,,,,0,7,5,50.0,156.0,0.0,0.0,0.0,,,,0,,0
96647458,,,,0,5,5,1100.0,156.0,0.0,0.0,,,0.0,,0,,0
589139545,,,,1,5,2,5808.0,156.0,6600.0,,,,,,0,,0
633603231,,,,0,5,5,5000.0,156.0,0.0,,,,,,0,,0
646618607,,,,0,5,2,200.0,156.0,5.0,0.0,,,0.0,,0,,0
645504403,,,,0,5,5,500.0,156.0,50.0,,,,,,0,,0
528468029,,,,0,5,11,300.0,156.0,10.0,0.0,,,0.0,,0,,0
478139581,,,,0,7,11,100.0,156.0,3.0,0.0,,,0.0,,0,,0
679425155,,,,0,7,5,100.0,156.0,0.0,0.0,,,0.0,,0,,0
1040255018,,,,0,5,4,50.0,156.0,50.0,,,,,,0,1.0,0
937063704,,,,0,7,5,200.0,156.0,0.0,,,,,,0,,0
412529464,,,,0,7,5,501.0,156.0,501.0,,,,,,0,1.0,0
523353840,,,0.0,0,93,0,100.0,156.0,,,,,,,0,,0
642489361,,,,0,7,5,100.0,156.0,10.0,,,,,,0,1.0,0
723631918,,,,0,7,5,50.0,156.0,50.0,,,,,,0,2.0,0
156971183,,,,0,5,5,50.0,156.0,50.0,,,,,,0,1.0,0
766356192,,,,0,7,5,50.0,156.0,,,,,,,0,,0
1053943691,,,,0,76,2,15.0,840.0,15.0,,,,,,0,1.0,0
782733767,,,,0,5,4,1000.0,156.0,50.0,,,,,,0,1.0,0
928765176,,,,0,7,4,50.0,156.0,50.0,,,,,,0,1.0,0
158066815,,,,0,5,9,3000.0,156.0,3000.0,,,,,,0,1.0,0
818633038,,,0.0,0,93,0,500.0,156.0,0.05,,,,,,0,1.0,0
150481980,,,,0,11,10,2000.0,156.0,2000.0,,,,,,0,,0
1214098496,,,,0,5,5,1000.0,156.0,1000.0,,,,,,0,2.0,0
54930732,,,,0,7,5,1000.0,156.0,,,,,,,0,,0
93291786,,,,1,7,8,1000.0,156.0,,,,,,,0,,0
690604223,,,,0,65,10,3.0,156.0,,,,,,,0,1.0,0
1065480306,,,,0,5,5,500.0,156.0,,,,,,,0,,0
45388809,,,,0,5,2,600.0,156.0,600.0,,,,,,0,1.0,0
863135967,,,,0,73,2,160.0,840.0,160.0,,,,,,0,,0
934266109,,,,0,5,8,30.0,156.0,30.0,,,,,,0,,0
560897263,,,,0,5,2,50.0,156.0,50.0,,,,,,0,,0
163511238,,,,0,46,5,15.0,156.0,15.0,,,,,,0,,0
877210685,,,,0,11,2,500.0,156.0,500.0,,,,,,0,,0
834166607,,,,0,7,6,50.0,156.0,,,,,,,0,,0
1099449024,,,,0,7,2,300.0,156.0,10.0,,,,,,0,,0
903426713,,,,0,5,10,50.0,156.0,50.0,,,,,,0,,0
762949398,,,,0,27,4,,156.0,,,,,,,0,,0
11609395,,,,0,11,12,4600.0,156.0,500.0,,,,,,0,,0
237140164,,,,0,22,5,,156.0,,,,,,,0,,0
743695385,,,0.0,0,94,0,81.432,156.0,,,,,,,0,,0
1209477019,,,,0,63,0,100.0,156.0,100.0,,,,,,0,,0
768209460,,,,0,0,2,100.0,156.0,100.0,,,,,,0,,0
1191515307,,,,0,65,2,10.0,156.0,,,,,,,0,,0
46306095,,,0.0,0,93,0,91.5049,156.0,,,,,,,0,,0
176126365,,,,0,5,5,100.0,156.0,100.0,,,,,,0,,0
1028263335,,,,0,30,11,,156.0,,,,,,,0,1.0,0
271874611,,,,0,5,5,660.0,156.0,660.0,,,,,,0,,0
417191843,,,,0,5,0,300.0,156.0,300.0,,,,,,0,,0
443503060,,,,0,46,5,124.0,156.0,124.0,,,,,,0,,0
319854151,,,,0,7,2,500.0,156.0,0.0,,,,,,0,,0
1215434367,,,,0,7,4,10.0,156.0,50.0,,,,,,0,,0
361333721,,,,0,65,2,10.0,156.0,10.0,,,,,,0,,0
561729996,,,,0,65,0,30.0,156.0,,,,,,,0,,0
921900866,,,,0,5,14,87.0,156.0,,,,,,,0,,0
1115890420,,,,0,5,5,30.0,156.0,30.0,,,,,,0,,0
1122610227,,,,0,65,5,20.0,156.0,,,,,,,0,1.0,0
972087944,,,,0,5,2,500.0,156.0,500.0,,,,,,0,,0
942916950,,,,0,5,11,500.0,156.0,3.0,,,,,,0,,0
326580845,,,,0,5,11,150.0,156.0,150.0,,,,,,0,,0
270532483,,,,0,5,12,50.0,156.0,50.0,,,,,,0,,0
609343642,,,,0,7,11,500.0,156.0,10.0,,,,,,0,,0
1230109619,,,,0,5,5,2088.0,156.0,2088.0,,,,,,0,,0
130158179,,,0.0,0,93,0,160.0,156.0,0.016,,,,,,0,,0
485229691,,,,0,7,5,10.0,156.0,,,,,,,0,,0
1093624326,,,,0,11,11,3000.0,156.0,0.0,,,,,,0,,0
834948383,,,,0,7,8,1000.0,156.0,50.0,0.0,,,0.0,,0,,0
968078642,,,,0,5,5,200.0,156.0,0.0,,,,,,0,,0
995060292,,,,0,5,0,1000.0,156.0,1000.0,,,,,,0,,0
283622537,,,,0,7,2,2160.0,156.0,500.0,,,,,,0,,0
1020460350,,,,0,7,4,188.0,156.0,,,,,,,0,,0
588527993,,,,0,7,5,25.0,156.0,50.0,,,,,,1,,0
1226812740,,,,0,7,12,50.0,156.0,,,,,,,0,,0
603003239,,,,0,57,9,35.0,156.0,,,,,,,1,1.0,0
420043119,,,,1,11,11,500.0,156.0,500.0,,,,,,0,,0
895605368,,,0.0,0,93,0,300.0,156.0,,,,,,,0,,0
649320591,,,,0,7,5,100.0,156.0,,,,,,,0,,0
455906008,,,,0,63,11,30.0,156.0,0.0,2.0,0.0,1,1.0,,0,,0
526173030,,,,0,5,4,2800.0,156.0,,,,,,,0,,0
464793463,,,,0,11,5,300.0,156.0,300.0,,,,,,0,4.0,0
713047714,,,,0,7,5,100.0,156.0,0.0,,,,,,0,,0
576283533,,,,1,9,12,100.0,156.0,500.0,,,,,,0,1.0,0
695969858,,,,0,5,14,1000.0,156.0,50.0,,,,,,0,,0
1090957795,,,,0,27,5,,156.0,,,,,,,0,,0
651382567,,,,0,7,11,100.0,156.0,0.0,,,,,,0,,0
750128434,,,,0,5,5,50.0,156.0,50.0,,,,,,0,,0
1206860874,,,,0,65,0,80.0,156.0,,,,,,,1,,0
754262417,,,,0,7,9,6000.0,156.0,500.0,,,,,,0,1.0,0
431860716,,,,0,29,8,,156.0,,,,,,,0,,0
1027381971,,,,0,5,5,100.0,156.0,100.0,,,,,,0,,0
1191979225,,,,0,7,2,200.0,156.0,0.0,,,,,,0,,0
1009736961,,,,0,7,6,100.0,156.0,100.0,,,,,,0,,0
1136391732,,,,0,11,6,524.0,156.0,524.0,,,,,,0,,0
841550612,,,,0,27,5,0.0,156.0,0.0,,,,,,0,,0
1152033604,,,,0,72,11,10.0,156.0,10.0,,,,,,0,,0
639410044,,,,0,8,5,800.0,156.0,800.0,,,,,,0,,0
309206832,,,,0,0,8,15.0,156.0,15.0,,,,,,0,,0
622810240,,,,0,65,7,50.0,156.0,,,,,,,0,,0
283474715,,,,1,5,2,1300.0,156.0,50.0,,,,,,1,,0
1233566326,,,,0,46,2,150.0,156.0,150.0,,,,,,0,,0
1204085028,,,,0,27,11,,156.0,,,,,,,0,,0
1228040547,,,,0,0,2,1500.0,156.0,50.0,,,,,,0,,0
375395540,,,,0,7,11,300.0,156.0,0.0,,,,,,0,,0
1061266812,,,,0,11,3,10000.0,156.0,,,,,,,0,,0
801253328,,,,0,5,4,5000.0,156.0,0.0,,,,,,0,,0
481911296,,,,0,65,11,25.0,156.0,,,,,,,0,,0
378823524,,,,0,5,2,2000.0,156.0,,,,,,,0,,0
680472205,,,,0,7,2,2000.0,156.0,1000.0,,,,,,0,,0
245800232,,,,0,65,14,5.0,156.0,,,,,,,0,,0
918039613,,,,0,7,4,50.0,156.0,50.0,,,,,,0,,0
736872976,,,0.0,0,94,0,3.0,156.0,,,,,,,0,,0
652304596,,,,1,27,11,,156.0,,,,,,,1,,0
553293080,,,,0,7,5,10.0,156.0,10.0,0.0,,,0.0,,1,,0
515174628,,,,0,5,5,500.0,156.0,500.0,,,,,,0,,0
242729106,,,,1,5,2,100.0,156.0,100.0,,,,0.0,,0,,0
468245421,,,,0,5,6,40.0,156.0,40.0,,,,0.0,,0,1.0,0
60482552,,,,0,5,0,100.0,156.0,20.0,,,,0.0,,0,,0
590538877,,,,0,5,5,100.0,156.0,100.0,,,,,,0,1.0,0
169375120,,,,0,7,10,1000.0,156.0,1000.0,,,,,,0,,0
83014283,,,,0,5,0,200.0,156.0,0.0,,,,,,0,,0
1161049216,,,0.0,0,93,0,100.0,156.0,0.0,,,,0.0,,0,,0
1232555365,,,,0,65,0,1000.0,156.0,0.0,,,,0.0,,0,,0
556398484,,,,0,7,5,150.0,156.0,150.0,,,,,,0,,0
157854380,,,,0,7,5,500.0,156.0,500.0,,,,,,0,1.0,0
5508393,,,,0,5,5,2000.0,156.0,0.0,,,,0.0,,0,,0
329503003,,,,0,5,11,100.0,156.0,0.0,,,,,,0,,0
613611333,,,,0,5,11,100.0,156.0,0.0,,,,0.0,,0,,0
411409605,,,,0,81,5,,,0.0,,,,,,0,2.0,0
192533695,,,,0,46,5,6.7,156.0,0.0,,,,,,0,,0
299445785,,,,0,7,0,200.0,156.0,200.0,,,,,,0,1.0,0
938147951,,,,0,5,4,2500.0,156.0,1000.0,,,,,,0,,0
762404914,,,,0,5,11,100.0,156.0,100.0,,,,,,0,,0
108998765,,,,0,5,2,100.0,156.0,100.0,,,,0.0,,0,1.0,0
938506540,,,0.0,0,93,0,1200.0,156.0,0.0,,,,0.0,,0,,0
832770260,,,,1,5,5,1000.0,156.0,106.0,,,,,,0,,0
895540262,,,,0,65,2,500.0,156.0,500.0,,,,0.0,,0,,0
70094255,,,,0,7,8,500.0,156.0,0.0,,,,,,0,,0
1022265209,,,,0,5,11,2000.0,156.0,2000.0,,,,,,0,,0
789208443,,,0.0,0,93,0,100.7,156.0,0.0,,,,0.0,,0,,0
403761996,,,,0,5,5,3000.0,156.0,500.0,,,,,,0,,0
1033402687,,,,0,27,5,,,0.0,,,,,,0,,0
61871703,,,0.0,0,93,0,320.0,156.0,0.0,,,,0.0,,0,,0
759148318,,,,0,5,5,2100.0,156.0,200.0,,,,,,0,,0
1053403682,,,,1,20,9,53000.0,156.0,44110.0,,,,,,0,1.0,0
902926747,,,,0,7,5,50.0,156.0,0.0,,,,0.0,,0,,0
329457193,,,,0,5,5,500.0,156.0,500.0,,,,0.0,,0,,0
1207670140,,,,0,27,5,,,0.0,,,,,,0,4.0,0
942721,,,,0,5,5,100.0,156.0,100.0,,,,0.0,,0,1.0,0
203346791,,,,0,7,5,50.0,156.0,50.0,,,,,,0,,0
727187232,,,,0,7,5,200.0,156.0,0.0,,,,0.0,,0,,0
726341195,,,,0,7,11,10.0,156.0,10.0,,,,,,0,,0
784321422,,,,1,90,8,0.0,156.0,0.0,,,,0.0,,0,,0
663951883,,,,0,7,5,10.0,156.0,0.0,,,,,,0,1.0,0
995227060,,,,0,5,5,100.0,156.0,100.0,,,,,,0,,0
34072279,,,,0,26,8,,,0.0,,,,,,0,,0
1200324926,,,,0,7,5,110.0,156.0,0.0,,,,,,0,,0
910606065,,,0.0,0,93,0,75.0,156.0,0.0,,,,0.0,,0,,0
1223928017,,,,0,18,2,3100.0,156.0,3100.0,,,,,,0,1.0,0
602765454,,,,0,65,8,10.0,156.0,10.0,,,,0.0,,0,1.0,0
253266642,,,,0,65,7,10.0,156.0,0.0,,,,0.0,,0,,0
652411741,,,,0,93,0,60.0,156.0,0.0,,,,0.0,,0,,0
486606086,,,,0,7,5,50.0,156.0,0.0,,,,,,0,,0
664133823,,,,0,5,5,50.0,156.0,50.0,,,,0.0,,0,,0
1123335846,,,,0,27,5,,,0.0,,,,0.0,,0,,0
1125645860,,,,0,57,5,2.3,156.0,0.0,,,,0.0,,0,1.0,0
532395424,,,,0,65,0,50.0,156.0,50.0,,,,0.0,,0,,0
315726536,,,,0,5,2,1000.0,156.0,1000.0,,,,,,0,,0
1059986482,,,,1,5,5,10.0,156.0,0.0,,,,,,0,,0
163334210,,,,0,5,11,100.0,156.0,0.0,,,,,,0,,0
785416044,,,,0,5,10,1000.0,156.0,0.0,,,,,,0,,0
1220302924,,,,0,7,4,300.0,156.0,0.0,,,,0.0,,0,,0
373750970,,,,1,5,2,260.0,156.0,260.0,,,,,,0,1.0,0
852937779,,,,0,7,5,100.0,156.0,0.0,,,,0.0,,0,,0
633128686,,,,0,65,5,5.0,156.0,5.0,,,,0.0,,0,,0
571894508,,,,0,5,2,50.0,156.0,50.0,,,,,,0,,0
696529484,,,,1,5,5,51.0,156.0,51.0,,,,0.0,,0,1.0,0
1156310581,,,,0,27,11,,,0.0,,,,0.0,,0,,0
999188308,,,0.0,0,93,18,120.5,156.0,0.0,,,,0.0,,0,,0
1137436455,,,,0,65,8,300.0,156.0,0.0,,,,0.0,,0,,0
992743801,,,,0,65,8,5.0,156.0,5.0,,,,0.0,,0,,0
675931900,,,,0,5,13,200.0,156.0,0.0,,,,,,0,,0
154272640,,,,0,31,6,0.0,156.0,0.0,,,,0.0,,0,,0
918741735,,,,0,46,2,75.0,156.0,0.0,0.0,0.0,,0.0,,0,,0
1217125576,,,,0,41,8,20.0,,0.0,,,,,,0,1.0,0
760646267,,,,0,57,9,1.0,156.0,0.0,,,,0.0,,0,,0
771719886,,,,0,5,12,50.0,156.0,50.0,,,,,,0,,0
767372951,,,,0,65,5,5.0,156.0,0.0,,,,,,1,,0
964911449,,,,0,27,6,0.0,,0.0,,,,0.0,,0,,0
490179017,,,,0,65,8,10.0,156.0,0.0,,,,,,0,1.0,0
1212617408,,,,0,63,5,100.0,156.0,0.0,,,,,,1,,0
943301698,,,,0,65,2,150.0,156.0,0.0,,,,,,0,,0
1210122181,,,,0,5,5,103.0928,156.0,3.0,,,,,,0,,0
455219537,,,,0,0,5,50.0,156.0,50.0,,,,,,0,,0
135918433,,,,0,5,11,35.0,156.0,35.0,,,,,,0,,0
44203900,,,,0,27,6,0.0,,0.0,,,,0.0,,0,,0
999356637,,,,0,5,5,50.0,156.0,0.0,,,,0.0,,0,,0
198107063,,,,0,65,0,100.0,156.0,0.0,,,,0.0,,0,,0
977356036,,,,0,5,0,200.0,156.0,200.0,,,,,,0,,0
1143679775,,,,1,5,5,50.0,156.0,50.0,0.0,0.0,,0.0,,0,,0
160686749,,,,0,73,2,770.0,156.0,770.0,,,,,,0,,0
1216733585,,,,0,65,5,300.0,156.0,300.0,0.0,0.0,,0.0,,0,3.0,0
271743487,,,,0,72,11,100.0,156.0,0.0,,,,,,1,,0
854740724,,,,0,65,2,10.0,156.0,0.0,,,,,,0,,0
1060204191,,,,0,93,0,30.0,156.0,0.0,,,,0.0,,1,,0
845071982,,,,0,5,5,200.0,156.0,200.0,,,,,,0,,0
505435888,,,,0,5,10,500.0,156.0,0.0,,,,0.0,,0,,0
586951043,,,,0,22,11,0.0,,0.0,,,,,,0,,0
49885791,,,,0,5,7,1000.0,156.0,1000.0,0.0,0.0,,0.0,,1,1.0,0
1079248717,,,,0,5,5,1000.0,156.0,0.0,,,,,,0,,0
319144241,,,,0,7,5,100.0,156.0,0.0,,,,0.0,,0,,0
848138725,,,0.0,0,93,0,46.0,156.0,0.0,,,,,,0,,0
621618410,,,,0,81,8,0.0,156.0,0.0,,,,,,0,,0
201434438,,,,0,5,5,1000.0,156.0,50.0,0.0,0.0,,0.0,,0,,0
592871812,,,,0,5,12,588.0,156.0,100.0,,,,,,0,,0
1206336140,,,,0,7,2,10.0,156.0,10.0,0.0,0.0,,0.0,,0,,0
986206434,,,0.0,0,93,0,350.0,156.0,0.0,,,,,,0,,0
875749807,,,,1,7,0,1000.0,156.0,0.0,,,,,,0,,0
373893643,,,,0,11,13,200.0,156.0,200.0,,,,,,0,,0
526155060,,,0.0,0,93,0,209.0,156.0,0.0,,,,,,0,,0
682454857,,,,0,5,5,100.0,156.0,100.0,,,,,,0,,0
1117392881,,,,0,8,10,50.0,156.0,0.0,,,,0.0,,0,,0
355691437,,,,0,5,0,120.0,156.0,120.0,,,,,,0,,0
533874303,,,,0,46,12,50.0,156.0,0.0,,,,,,0,,0
671103953,,,,0,5,4,1000.0,156.0,0.0,,,,,,0,,0
102551598,,,,0,5,4,500.0,156.0,0.0,,,,,,0,,0
584479406,,,,0,8,5,50.0,156.0,50.0,,,,,,0,,0
64138306,,,,0,8,11,800.0,156.0,0.0,,,,,,0,,0
311545196,,,,0,30,5,0.0,,0.0,,,,0.0,,0,,0
763557986,,,,0,7,8,50.0,156.0,0.0,,,,,,0,,0
118936778,,,,0,27,5,0.0,,0.0,,,,,,0,,0
385021799,,,,0,5,4,100.0,156.0,100.0,0.0,0.0,,0.0,,0,,0
369432775,,,,0,5,5,30.0,156.0,0.0,,,,0.0,,0,,0
9075122,,,,0,5,2,40.0,156.0,40.0,,,,,,0,1.0,0
1065144669,,,,0,5,11,3000.0,156.0,3000.0,,,,,,0,,0
134221611,,,,0,7,5,5.0,156.0,85.0,0.0,0.0,,0.0,,0,2.0,0
267747263,,,,0,5,2,500.0,156.0,200.0,,,,,,0,,0
