entid,ALTDATE,ALTTIME
803076510,2018-11-04,
333658867,2011-09-16,
333658867,2010-01-18,
333658867,2015-09-18,
333658867,2015-05-18,
333658867,2010-10-18,
333658867,2011-02-16,
333658867,2015-06-18,
333658867,2015-10-18,
333658867,2015-04-18,
333658867,2015-03-18,
274126134,2012-02-23,
274126134,2015-10-06,
274126134,2015-02-06,1.0
274126134,2014-07-22,
274126134,2012-02-23,1.0
274126134,2015-12-06,
274126134,2015-05-06,
274126134,2012-03-12,1.0
274126134,2018-09-15,
274126134,2018-11-15,
274126134,2016-10-23,
274126134,2012-02-12,
274126134,2015-06-06,
274126134,2012-10-12,
1099008425,2007-02-06,
1099008425,2016-12-06,
1099008425,2007-11-06,
1099008425,2016-06-06,
1099008425,2019-03-20,
1099008425,2019-03-20,
1099008425,2019-10-20,
1099008425,2019-08-20,
1099008425,2019-09-20,
1099008425,2016-04-06,
1099008425,2019-04-20,
653322980,2016-11-30,
1030391762,2016-02-03,
1030391762,2014-12-26,
1030391762,2016-05-03,
26159947,2016-07-22,
26159947,2016-10-22,
26159947,2016-07-22,
26159947,2016-09-22,1.0
26159947,2016-03-22,1.0
26159947,2016-11-22,1.0
26159947,2020-10-21,
26159947,2020-05-21,
26159947,2020-01-21,
26159947,2020-08-21,
1006300521,2014-04-12,
1006300521,2014-07-12,
1006300521,2014-01-12,
1006300521,2014-12-12,
1006300521,2018-09-05,
1006300521,2014-01-12,
1006300521,2020-05-25,
1006300521,2020-05-25,
1006300521,2020-03-25,
1082812466,2007-04-27,
1082812466,2015-07-03,
1082812466,2007-06-27,
1082812466,2007-04-27,
1082812466,2010-10-30,
1082812466,2010-12-30,
856862484,2017-10-18,
856862484,2010-03-05,
856862484,2008-08-11,
856862484,2012-04-17,
856862484,2012-03-17,
856862484,2012-02-22,
856862484,2009-06-20,
856862484,2010-04-05,
856862484,2010-03-05,
856862484,2008-06-11,
856862484,2010-01-05,
856862484,2017-10-26,
856862484,2010-12-05,
856862484,2010-04-05,
480703120,2016-05-29,
480703120,2016-07-29,
480703120,2018-05-22,
480703120,2014-09-13,
480703120,2015-07-30,
480703120,2014-01-13,
480703120,2015-02-28,
144754142,2016-08-05,
144754142,2016-10-05,
144754142,2018-10-10,
144754142,2018-03-10,
144754142,2018-07-27,
144754142,2018-12-27,
144754142,2018-10-10,
144754142,2018-05-10,
144754142,2016-03-05,
144754142,2018-02-12,
1140424250,2011-04-07,
1140424250,2010-03-27,
1140424250,2010-03-28,
1140424250,2016-09-01,
1140424250,2015-07-10,
1140424250,2016-10-01,
1140424250,2010-06-28,1.0
1140424250,2010-06-28,1.0
1140424250,2010-01-27,1.0
1140424250,2011-10-07,1.0
1140424250,2011-08-07,1.0
1140424250,2011-11-07,1.0
1140424250,2012-05-11,1.0
1140424250,2015-10-10,1.0
1140424250,2015-03-10,1.0
1140424250,2015-06-10,1.0
1140424250,2016-08-01,1.0
1140424250,2018-08-05,
1140424250,2018-08-05,
1140424250,2018-12-05,
1140424250,2018-06-29,
1140424250,2018-06-29,
1140424250,2018-07-29,
1140424250,2018-06-29,
1140424250,2016-12-01,
1140424250,2011-12-07,
1140424250,2015-09-10,
1140424250,2012-09-11,
1140424250,2018-03-05,
1140424250,2018-12-29,
1140424250,2018-08-05,
1140424250,2016-03-01,
1140424250,2010-07-28,
1140424250,2018-08-29,
1140424250,2015-02-10,
1140424250,2015-08-10,
1140424250,2018-11-05,
1140424250,2015-12-10,
1140424250,2018-03-05,
1140424250,2015-02-10,
662316493,2016-10-08,
662316493,2016-03-08,
662316493,2014-01-14,
662316493,2017-04-17,
662316493,2014-02-14,
662316493,2016-01-08,
662316493,2014-12-14,
662316493,2014-04-14,
662316493,2016-05-08,
935895460,2016-09-05,
935895460,2016-07-05,
935895460,2016-10-05,
935895460,2016-11-05,
935895460,2018-08-05,
935895460,2016-10-05,
701697404,2007-11-06,
701697404,2010-03-11,
701697404,2013-10-08,
701697404,2010-06-11,
701697404,2007-07-06,
701697404,2013-12-08,
701697404,2013-05-08,0.0
701697404,2010-11-11,0.0
701697404,2007-05-06,0.0
538898887,2019-12-28,
167388467,2017-05-13,
167388467,2017-04-13,
167388467,2016-09-22,
167388467,2017-05-13,
167388467,2017-03-13,
167388467,2017-06-13,
167388467,2017-04-13,
167388467,2017-07-13,
167388467,2017-06-13,
167388467,2017-07-13,
167388467,2019-12-10,
167388467,2017-02-13,
167388467,2019-09-10,
167388467,2019-01-10,
32052142,2013-08-02,
32052142,2013-01-02,
32052142,2013-06-02,
32052142,2018-10-18,
32052142,2013-05-02,
159087101,2013-04-27,
159087101,2006-05-07,
159087101,2009-11-21,
159087101,2010-03-31,
159087101,2006-03-24,
159087101,2012-09-18,
159087101,2014-04-15,
159087101,2006-09-07,
159087101,2006-02-24,
159087101,2012-11-18,
159087101,2006-09-24,
159087101,2009-02-21,
159087101,2006-01-27,
159087101,2012-03-18,
159087101,2007-09-29,
159087101,2012-01-18,
159087101,2014-05-15,
159087101,2012-12-21,
159087101,2009-02-21,
159087101,2012-07-18,
159087101,2013-05-27,
159087101,2012-11-18,
159087101,2014-09-15,
159087101,2009-07-21,
159087101,2012-12-18,
159087101,2009-11-21,
159087101,2012-04-18,
159087101,2012-06-21,
159087101,2012-06-18,
887340189,2015-02-10,
887340189,2016-02-02,
887340189,2015-02-10,
1059796555,2006-05-20,
1059796555,2006-02-20,
1059796555,2005-04-28,
1184704539,2008-05-22,
1184704539,2008-06-22,
1184704539,2010-06-07,
1184704539,2008-09-23,
1184704539,2004-01-10,
1184704539,2011-10-28,
1184704539,1998-08-29,
1184704539,1998-10-29,1.0
1184704539,1998-09-29,1.0
1184704539,2004-12-10,1.0
1184704539,2004-04-10,1.0
1184704539,2008-11-23,1.0
1184704539,2008-05-23,1.0
1184704539,2008-07-22,1.0
1184704539,2008-12-22,1.0
1184704539,2010-09-07,1.0
1184704539,2011-01-28,1.0
1184704539,2011-01-28,1.0
1184704539,2016-05-27,
1184704539,2018-02-04,
1184704539,2018-03-04,
1184704539,2018-01-11,
1184704539,2018-06-11,
1184704539,2018-12-04,
1184704539,2008-03-22,
1184704539,2018-10-11,
1184704539,2010-11-07,
1184704539,2011-08-28,
1184704539,2008-06-23,
1184704539,2018-10-04,
1184704539,2008-04-22,
1184704539,2008-02-22,
1184704539,2010-01-07,
1184704539,2016-09-27,
1184704539,2018-01-11,
1184704539,2018-07-11,
1184704539,2008-11-22,
412987664,2019-12-10,
412987664,2019-02-10,
412987664,2019-07-10,
412987664,2019-09-10,
412987664,2019-06-10,
412987664,2019-08-10,
412987664,2019-12-10,
412987664,2019-11-10,
225147557,2012-06-15,
225147557,2012-05-24,
225147557,2012-03-24,
225147557,2004-08-01,
225147557,2012-04-24,
225147557,2012-01-15,
225147557,2013-06-20,
225147557,2002-04-06,
225147557,1998-02-25,
225147557,2004-04-01,
225147557,2008-09-01,
225147557,1998-08-25,1.0
225147557,2002-09-20,1.0
225147557,2002-01-20,1.0
225147557,2002-02-24,1.0
225147557,2002-06-06,1.0
225147557,2002-06-06,1.0
225147557,2002-06-06,1.0
225147557,2004-03-01,1.0
225147557,2004-01-01,1.0
225147557,2008-11-01,1.0
225147557,2008-04-01,1.0
225147557,2008-10-01,1.0
225147557,2010-09-21,1.0
225147557,2012-11-24,1.0
225147557,2014-07-21,1.0
225147557,2014-07-04,1.0
225147557,2016-12-06,1.0
225147557,2016-02-06,
225147557,2017-07-08,
225147557,2017-06-08,
225147557,2017-06-08,
225147557,2017-02-08,
225147557,2018-05-20,0.0
225147557,2016-12-06,0.0
225147557,2008-01-01,0.0
225147557,2019-02-28,
225147557,2017-04-08,
225147557,2012-04-24,
225147557,2019-10-28,
225147557,2012-10-24,
225147557,2012-03-15,
225147557,2012-01-15,
225147557,2018-01-20,
225147557,2017-04-08,
225147557,2017-05-08,
225147557,2004-11-01,
225147557,2017-07-08,
225147557,2004-12-01,
225147557,2004-03-01,
225147557,2008-09-01,0.0
225147557,2016-08-06,0.0
403882252,2006-01-01,
403882252,2006-01-01,
403882252,2007-08-24,
403882252,2007-03-24,
403882252,2017-03-14,
921712686,2014-01-29,
921712686,2012-05-01,
921712686,2012-10-01,
921712686,2012-05-01,
921712686,2012-03-01,
921712686,2020-04-08,
921712686,2020-08-08,
921712686,2020-11-08,
145669153,2018-08-09,
1056104267,2014-08-15,
1056104267,2016-11-29,
1056104267,2017-08-10,
1056104267,2010-09-21,
1056104267,2010-01-24,
1056104267,2011-03-23,
1056104267,2012-10-14,
1056104267,2012-11-14,
1056104267,2012-01-14,
1056104267,2010-06-21,
1056104267,2010-12-21,
1056104267,2012-07-14,
1056104267,2012-10-14,
1056104267,2012-04-14,
1056104267,2016-06-03,
1056104267,2018-02-14,
1056104267,2018-10-15,
1056104267,2016-05-03,
1056104267,2019-07-16,
1056104267,2018-05-25,
1056104267,2011-06-23,
1056104267,2012-12-14,
1056104267,2012-11-14,
1056104267,2012-08-14,
1056104267,2019-11-09,
1056104267,2020-09-14,
73643264,2016-11-07,
73643264,2016-02-26,
73643264,2016-02-07,1.0
73643264,2014-08-22,1.0
73643264,2016-11-07,
73643264,2014-06-22,
73643264,2014-07-22,
73643264,2015-10-29,1.0
73643264,2013-05-05,1.0
73643264,2015-04-10,
73643264,2016-02-07,
73643264,2015-06-10,1.0
73643264,2015-12-10,
73643264,2018-08-23,
73643264,2014-03-22,
73643264,2019-07-12,
73643264,2016-10-07,
73643264,2016-12-07,
73643264,2019-11-12,
73643264,2015-07-10,
73643264,2016-07-26,
73643264,2016-04-07,
73643264,2015-03-10,
73643264,2015-04-10,
73643264,2015-12-10,
73643264,2014-10-22,
1074061048,2014-10-14,
1074061048,2009-10-07,
1074061048,2007-03-12,
1074061048,2014-07-02,
1074061048,2014-08-09,
1074061048,2005-08-18,
1074061048,2009-04-30,
1074061048,2014-09-02,
1074061048,2017-10-01,
1074061048,2014-10-09,
1074061048,2017-12-01,
1074061048,2005-02-18,
1074061048,2014-01-02,
1074061048,2009-02-07,
1074061048,2017-08-01,
1074061048,2017-02-01,
1074061048,2005-01-18,
1074061048,2014-07-09,
1074061048,2017-09-01,
1074061048,2019-07-07,
290921603,2012-08-14,
290921603,2012-09-14,
290921603,2012-09-14,1.0
290921603,2016-08-29,
290921603,2020-01-02,
290921603,2012-09-14,
290921603,2020-09-02,
290921603,2020-07-02,
290921603,2020-10-02,
290921603,2012-02-14,
290921603,2020-09-02,
290921603,2020-03-02,
290921603,2020-07-02,
290921603,2020-04-02,
290921603,2020-02-02,
1032194813,2010-02-12,
1032194813,2011-05-31,
1032194813,2005-05-28,
1032194813,2005-09-28,
1032194813,2004-03-05,
1032194813,2016-07-27,
1032194813,2013-12-24,
1032194813,2013-02-24,
1032194813,2006-10-25,
1032194813,2006-05-25,
1032194813,2004-12-05,
1032194813,2005-08-28,
1032194813,2016-09-27,
1032194813,2007-11-23,
1032194813,2017-11-06,
1032194813,2004-12-05,
1032194813,2020-04-11,
1032194813,2020-08-11,
1032194813,2020-01-11,
1032194813,2020-07-11,
1032194813,2020-02-11,
1032194813,2020-04-11,
1032194813,2011-08-31,
226901265,2014-12-15,
226901265,2017-11-14,
226901265,2017-06-14,
226901265,2017-07-14,
226901265,2012-04-04,1.0
684025094,2009-10-22,
684025094,2009-06-26,
684025094,2008-11-18,
684025094,2008-09-18,
684025094,2009-02-26,
684025094,2018-12-29,
684025094,2009-10-26,
684025094,2019-12-17,
684025094,2020-05-25,
684025094,2020-09-25,
361855012,2012-01-26,1.0
361855012,2010-07-10,1.0
361855012,2016-08-18,
361855012,2016-02-18,
361855012,2010-07-15,1.0
361855012,2016-09-18,
620163806,2010-02-02,
620163806,2010-09-02,
620163806,2014-12-06,
620163806,2006-04-02,
620163806,2015-06-10,
620163806,2016-03-09,
620163806,2018-04-09,
620163806,2010-08-02,
620163806,2020-05-11,
620163806,2020-10-11,
457661666,2019-01-27,
457661666,2019-06-27,
457661666,2019-08-27,
889021404,2015-12-06,
889021404,2016-10-30,
889021404,2013-05-20,
889021404,2014-03-29,
889021404,2014-12-29,
889021404,2014-02-20,
889021404,2016-07-16,
889021404,2015-02-06,
889021404,2016-12-30,
889021404,2014-03-29,
287721166,2018-07-04,0.0
287721166,2018-01-04,0.0
287721166,2018-10-04,
287721166,2018-05-04,
287721166,2018-04-04,
287721166,2018-08-04,
287721166,2018-03-04,
287721166,2018-07-04,
287721166,2019-09-23,
287721166,2018-10-04,
287721166,2018-11-04,
287721166,2019-09-23,
287721166,2018-06-04,
287721166,2018-05-04,
287721166,2018-03-04,
287721166,2019-09-10,
287721166,2018-02-04,
287721166,2019-09-10,
287721166,2018-12-04,0.0
287721166,2018-01-04,0.0
1039230602,2007-03-13,
1039230602,2010-04-21,
1039230602,2016-09-15,
1039230602,2010-10-21,
1039230602,2013-10-07,
1039230602,2008-05-05,
1039230602,2013-05-01,
1039230602,2013-08-07,
1039230602,2013-08-07,
1039230602,2013-10-07,
1039230602,2007-10-13,
1039230602,2016-01-15,
1039230602,2016-08-15,
1039230602,2016-06-15,
1039230602,2013-05-07,
1039230602,2019-03-26,
1039230602,2007-02-13,
1039230602,2017-08-06,
1039230602,2019-07-26,
1039230602,2007-08-13,
1039230602,2019-08-26,
1039230602,2019-12-30,
1039230602,2019-06-08,
1039230602,2019-02-08,
272482765,2018-09-24,
272482765,2019-04-15,
847821512,2014-01-22,
847821512,2014-09-22,
847821512,2018-01-19,
847821512,2018-06-19,
847821512,2018-01-19,
847821512,2018-08-19,
630153635,2018-04-06,
630153635,2018-06-06,
630153635,2018-11-06,
630153635,2018-08-06,
630153635,2018-05-26,
630153635,2018-08-26,
630153635,2018-07-26,
630153635,2018-05-26,
630153635,2018-10-26,
630153635,2018-10-10,
630153635,2019-08-21,
382011199,2010-05-13,
382011199,2015-06-15,
382011199,2003-07-11,
382011199,2000-11-16,
382011199,2011-08-16,
382011199,2015-12-15,
382011199,2012-07-27,
382011199,2016-07-11,
382011199,2013-09-26,
382011199,2007-09-04,
382011199,2017-02-25,
382011199,2012-03-27,
382011199,2015-09-28,
382011199,2000-09-16,
382011199,2017-08-22,
382011199,2016-04-24,
382011199,2017-01-25,
382011199,2011-01-16,
382011199,2003-04-11,
382011199,2015-07-15,
382011199,2013-09-26,
382011199,2013-02-26,
382011199,2015-05-28,
382011199,2008-08-16,
382011199,2017-07-06,
382011199,2011-03-16,
382011199,2006-06-30,
382011199,2016-07-24,
382011199,2009-06-03,
382011199,2005-12-22,
382011199,2007-08-04,
382011199,1997-08-04,
382011199,2012-09-13,
382011199,2008-04-16,
382011199,2011-03-16,
382011199,2018-11-23,0.0
382011199,2015-08-15,0.0
724452030,2007-01-25,
724452030,2008-04-23,
724452030,2008-02-23,
724452030,2008-07-23,
912867997,2015-08-25,
912867997,2017-05-31,
912867997,2015-10-15,
912867997,2014-01-07,
912867997,2013-06-12,1.0
912867997,2014-08-28,
912867997,2017-05-31,
912867997,2017-11-28,
912867997,2017-10-28,
912867997,2014-05-28,
912867997,2017-01-28,
912867997,2014-08-23,
912867997,2017-04-30,
912867997,2017-04-30,
912867997,2017-08-31,
912867997,2014-03-28,1.0
912867997,2014-11-07,1.0
912867997,2017-02-28,
912867997,2018-04-28,0.0
912867997,2018-04-28,0.0
912867997,2018-08-28,0.0
912867997,2017-12-28,0.0
912867997,2017-07-31,0.0
912867997,2017-05-31,0.0
912867997,2017-05-31,0.0
912867997,2016-09-09,0.0
912867997,2014-07-07,0.0
912867997,2018-10-28,
912867997,2018-11-28,
912867997,2018-09-28,
912867997,2014-07-28,
912867997,2018-01-28,
912867997,2014-09-28,
912867997,2014-01-07,
912867997,2014-06-28,
912867997,2017-09-30,
912867997,2014-08-23,
912867997,2017-05-31,
912867997,2017-11-30,
912867997,2017-11-30,
912867997,2017-04-28,
912867997,2019-12-03,
912867997,2017-09-30,
912867997,2019-10-14,
912867997,2019-09-14,
912867997,2018-12-28,
912867997,2019-09-03,
912867997,2018-09-28,0.0
912867997,2018-10-28,0.0
912867997,2017-02-28,0.0
912867997,2017-12-28,0.0
912867997,2017-08-31,0.0
912867997,2017-05-31,0.0
912867997,2014-11-07,0.0
912867997,2016-12-09,0.0
991078809,2019-01-09,
991078809,2019-06-09,
991078809,2019-11-09,
991078809,2019-03-09,
991078809,2019-02-09,
991078809,2019-12-09,
991078809,2019-12-09,
991078809,2020-02-18,
991078809,2020-05-18,
991078809,2020-02-18,
991078809,2020-03-18,
991078809,2020-01-18,
991078809,2020-12-18,
927211389,2017-04-03,
927211389,2017-07-03,
927211389,2017-03-03,
927211389,2017-12-05,
927211389,2017-05-03,
927211389,2017-04-05,
927211389,2017-07-03,
468226810,2016-12-15,
607016132,2009-04-29,1.0
607016132,2004-12-22,1.0
607016132,2010-11-07,1.0
607016132,2004-08-22,1.0
607016132,2013-11-22,1.0
414730837,2013-08-07,1.0
414730837,2012-08-19,1.0
414730837,2015-11-30,1.0
414730837,2015-07-30,1.0
414730837,2017-08-11,
414730837,2013-08-07,1.0
414730837,2017-09-11,
414730837,2017-05-15,
414730837,2013-03-07,1.0
414730837,2019-06-21,
414730837,2019-05-21,
942000839,2015-05-11,
942000839,2015-05-11,
463918370,2016-09-28,1.0
463918370,2016-02-28,
463918370,2016-08-19,
463918370,2016-06-28,
463918370,2016-01-19,1.0
463918370,2016-08-28,
463918370,2018-01-10,
463918370,2016-12-19,
463918370,2018-12-10,
463918370,2016-03-28,
463918370,2016-01-28,
463918370,2016-07-28,
780102453,2017-05-25,
780102453,2017-10-25,
780102453,2017-06-25,
780102453,2017-08-25,
552525326,2015-09-13,
552525326,2015-05-13,
552525326,2015-06-13,
552525326,2015-08-13,
552525326,2018-02-06,
552525326,2018-07-23,
552525326,2019-04-20,
636700424,2016-06-30,
636700424,2014-10-05,
636700424,2016-02-29,
528260670,2015-08-25,
528260670,2015-12-25,
528260670,2018-08-08,
528260670,2018-04-08,
528260670,2018-05-08,0.0
528260670,2018-05-08,0.0
528260670,2018-03-08,0.0
538525337,2014-10-05,
538525337,2014-06-05,
538525337,2011-05-29,
538525337,2011-12-01,
538525337,2014-12-05,
538525337,2018-09-03,
538525337,2011-07-29,
538525337,2018-02-03,
538525337,2014-11-05,
377846504,2014-07-27,
377846504,2018-02-02,
653469865,2017-09-30,
653469865,2016-11-22,
653469865,2017-04-30,
653469865,2016-12-10,
653469865,2017-05-31,
653469865,2017-06-30,
653469865,2018-01-18,0.0
653469865,2018-03-18,0.0
653469865,2018-06-25,
653469865,2018-09-25,
653469865,2018-08-25,
653469865,2018-10-25,
653469865,2018-02-25,
653469865,2016-02-10,
653469865,2018-04-25,
653469865,2017-10-31,
653469865,2018-10-25,
653469865,2018-04-25,
653469865,2017-09-30,
653469865,2018-08-25,
653469865,2018-11-25,
653469865,2017-03-31,
653469865,2017-02-28,
653469865,2018-09-25,
653469865,2018-06-25,
653469865,2017-06-30,
1063866717,2016-01-06,
1063866717,2015-04-16,1.0
1063866717,2015-08-16,1.0
1063866717,2016-05-06,
1063866717,2015-12-16,
1063866717,2015-04-08,
1063866717,2015-02-08,1.0
1063866717,2016-08-12,1.0
1063866717,2015-12-02,1.0
1063866717,2016-05-06,1.0
1063866717,2018-02-06,
1063866717,2018-11-06,
1063866717,2018-11-06,
1063866717,2018-12-06,
1063866717,2018-06-06,
1063866717,2018-06-06,
1063866717,2018-02-16,
1063866717,2018-07-16,
1063866717,2018-10-16,
1063866717,2018-11-16,
1063866717,2015-10-29,
1063866717,2018-05-16,
1063866717,2015-10-08,
1063866717,2016-05-06,
1063866717,2015-04-16,
1063866717,2015-08-08,
1063866717,2016-02-06,
1063866717,2015-09-08,
1063866717,2018-01-06,
1063866717,2016-05-06,
1063866717,2019-01-17,
1063866717,2018-05-16,
1063866717,2015-02-16,
1063866717,2018-05-06,
1063866717,2018-10-06,
1063866717,2015-12-16,
1063866717,2018-07-16,
1063866717,2015-11-16,
1063866717,2015-06-16,
1063866717,2019-08-17,
855724058,2016-10-08,
855724058,2016-02-08,
855724058,2016-12-08,
855724058,2016-10-08,
855724058,2016-05-08,
855724058,2016-02-08,
855724058,2019-10-02,
855724058,2016-12-08,
855724058,2016-02-08,
855724058,2016-06-08,
855724058,2019-10-02,
855724058,2016-04-08,
855724058,2016-04-08,
1099163323,2017-02-28,
881548882,2016-12-27,
881548882,2016-06-27,
881548882,2016-07-27,0.0
881548882,2018-04-02,
881548882,2018-12-02,
881548882,2018-12-02,
881548882,2018-03-02,
881548882,2018-06-02,
881548882,2018-01-02,
881548882,2016-05-27,0.0
881548882,2020-03-09,
881548882,2020-01-09,
881548882,2020-07-09,
574002370,2017-08-18,
574002370,2017-06-18,
155013668,2009-10-09,
155013668,2007-02-12,
155013668,2007-06-14,
155013668,2008-08-10,
155013668,2016-05-04,
155013668,2010-05-19,
155013668,2008-10-13,
155013668,2008-08-27,
155013668,2009-03-09,
155013668,2009-12-09,
155013668,2008-12-27,
155013668,2008-06-07,
155013668,2010-08-19,
155013668,2008-04-10,
155013668,2008-06-13,
155013668,2016-06-04,
155013668,2016-12-04,
155013668,2018-05-18,
155013668,2010-03-19,
155013668,2016-02-04,
1101790053,2017-04-27,
1101790053,2014-08-23,1.0
1101790053,2015-12-11,1.0
1101790053,2014-05-23,
1101790053,2019-05-04,
1101790053,2014-11-23,
1101790053,2019-10-20,
1101790053,2014-04-23,
1101790053,2019-05-20,
1101790053,2019-09-20,
1101790053,2019-08-04,
1101790053,2017-10-27,
1101790053,2019-09-04,
856995987,2016-03-29,
856995987,2016-06-29,
856995987,2018-08-07,
856995987,2018-03-07,
856995987,2018-04-07,
856995987,2018-02-07,
856995987,2018-06-07,
856995987,2018-01-04,
856995987,2018-04-04,
856995987,2018-10-04,
856995987,2018-06-20,
856995987,2018-02-20,
856995987,2018-03-04,
856995987,2018-03-20,
856995987,2016-02-29,
856995987,2018-01-04,
856995987,2018-05-04,
856995987,2018-06-04,
856995987,2018-06-07,
856995987,2018-04-07,
856995987,2018-02-07,
856995987,2018-04-07,
856995987,2018-01-20,
856995987,2018-12-04,
809797407,2013-10-15,5.0
809797407,2013-12-15,
809797407,2011-04-21,4.0
809797407,2013-10-15,
809797407,2011-08-21,
809797407,2013-02-15,6.0
809797407,2005-05-02,1.0
809797407,2011-09-21,
809797407,2011-07-21,
809797407,2011-01-21,
809797407,2011-12-21,
809797407,2017-12-15,
809797407,2013-10-15,5.0
809797407,2011-03-21,
809797407,2013-09-15,6.0
809797407,2013-06-15,
809797407,2011-11-21,
809797407,2013-10-15,
809797407,2009-10-16,3.0
809797407,2008-09-12,2.0
809797407,2009-11-16,
809797407,2011-06-21,
809797407,2009-05-16,
809797407,2008-01-12,
809797407,2011-08-21,
276650889,2017-11-01,
276650889,2017-07-01,
276650889,2017-03-01,
276650889,2017-03-01,
276650889,2017-07-01,
276650889,2017-06-01,
276650889,2017-06-01,
276650889,2018-04-05,
276650889,2018-03-10,
276650889,2018-11-10,
276650889,2018-01-10,
276650889,2018-01-10,
276650889,2018-01-30,
276650889,2018-01-30,
484783175,2016-09-23,1.0
80703996,2008-03-02,2.0
80703996,2008-11-23,
80703996,2014-09-18,
80703996,2013-09-27,4.0
80703996,2010-12-27,3.0
80703996,2008-02-23,
80703996,2008-01-23,
80703996,2013-03-27,
80703996,2010-12-27,
80703996,2008-12-23,1.0
80703996,2013-12-27,
80703996,2008-12-02,
80703996,2010-12-27,
80703996,2013-05-27,
80703996,2008-03-23,
80703996,2008-01-23,
80703996,2008-05-23,
80703996,2010-03-27,
80703996,2019-10-24,
80703996,2019-01-24,
80703996,2019-07-24,
80703996,2019-06-24,
80703996,2019-12-24,
80703996,2019-04-24,
80703996,2019-11-24,
876040916,2014-05-24,1.0
876040916,2014-12-24,
876040916,2017-01-24,
940335302,2016-09-30,
940335302,2016-08-30,
940335302,2016-07-30,
940335302,2010-04-12,
940335302,2016-10-30,
940335302,2010-08-12,
940335302,2016-09-30,2.0
940335302,2016-02-29,
930564465,2018-02-07,
434079356,2016-02-27,
1189266752,2014-09-15,8.0
1189266752,2008-06-05,
1189266752,2008-07-05,
1189266752,2011-04-29,
1189266752,2009-11-19,
1189266752,2011-02-08,
1189266752,2011-01-29,
1189266752,2011-03-29,
1189266752,2011-11-29,
1189266752,2011-06-29,
1189266752,2008-07-10,
1189266752,2008-01-10,
1189266752,2013-12-04,
1189266752,2011-02-08,
1189266752,2014-11-15,
1189266752,2009-02-19,
1189266752,2009-05-19,
1189266752,2011-05-29,
1189266752,2008-03-10,
1189266752,2009-05-19,
1189266752,2008-08-10,
1189266752,2008-02-05,
1189266752,2014-01-15,
1189266752,2015-04-14,
1189266752,2011-02-28,
1189266752,2013-12-04,
1189266752,2013-09-04,
1189266752,2008-01-10,
1189266752,2011-09-29,
1189266752,2011-04-29,
1189266752,2011-11-08,
1189266752,2011-04-29,
1189266752,2014-06-15,
1189266752,2011-08-08,
1189266752,2008-05-05,
1189266752,2013-07-04,
1189266752,2018-01-14,
1189266752,2018-10-14,
1189266752,2018-11-14,
1189266752,2011-03-08,
1189266752,2011-07-29,
1189266752,2011-11-08,
1189266752,2011-03-08,
1189266752,2008-11-10,
1189266752,2011-05-29,
1189266752,2011-02-28,
1189266752,2011-03-08,
1189266752,2011-06-29,
1189266752,2011-02-28,
508315671,2016-09-15,
508315671,2014-03-27,
508315671,2015-11-20,2.0
442230336,2009-03-25,3.0
442230336,2014-02-22,7.0
442230336,2012-02-27,
442230336,2013-11-04,
442230336,2012-11-27,
442230336,2013-09-04,6.0
442230336,2009-01-25,3.0
442230336,2009-08-10,
442230336,2009-05-10,
442230336,2009-06-10,
442230336,2009-07-25,
442230336,2001-02-28,1.0
442230336,2014-10-22,
442230336,2014-04-22,7.0
442230336,2009-03-25,
442230336,2009-07-25,
442230336,2012-03-27,
109000061,2018-02-05,
109000061,2018-06-05,
109000061,2019-03-28,
109000061,2019-08-28,
109000061,2019-02-08,
695620268,2009-07-02,
695620268,2001-10-17,
695620268,2006-06-23,
695620268,2005-02-10,
695620268,2005-11-10,
695620268,2006-09-23,
695620268,2017-09-22,
695620268,2005-03-10,
695620268,2009-09-02,
695620268,2006-03-23,
695620268,2003-08-28,
695620268,2001-01-17,
695620268,2001-09-26,
695620268,2017-02-22,
695620268,2009-12-02,
695620268,2003-06-28,
695620268,2006-11-23,
695620268,2009-08-02,
695620268,2001-08-26,
695620268,2009-02-02,
695620268,2003-07-28,
695620268,2009-06-02,
695620268,2009-12-02,
695620268,2009-08-02,
695620268,2018-12-12,
791012688,2010-04-25,1.0
791012688,2010-11-25,1.0
791012688,2010-11-25,
791012688,2010-10-25,
44049764,2017-01-09,
44049764,2017-06-09,
1069120381,2010-10-23,
1069120381,2010-04-23,
1069120381,2010-06-23,
1069120381,2010-07-23,
901419980,2010-08-29,
901419980,2000-01-13,
901419980,2010-03-29,
901419980,2003-04-26,
901419980,2010-05-29,
901419980,2010-01-29,
901419980,2005-12-09,
901419980,2003-05-25,2.0
901419980,2006-10-22,
901419980,2010-10-29,
901419980,2010-04-29,
901419980,2019-08-06,
901419980,2019-01-06,
901419980,2019-01-06,
901419980,2019-08-06,
901419980,2019-07-06,
5601451,2014-05-25,
5601451,2017-09-10,
5601451,2014-05-25,
786859733,2018-06-09,
1178474751,2014-10-04,1.0
1178474751,2017-12-14,
1178474751,2017-07-14,
993791056,2014-03-23,1.0
993791056,2015-06-23,2.0
69594469,2016-02-22,1.0
1099352182,2017-11-11,
1099352182,2017-11-11,
1180955020,2016-07-02,
1180955020,2019-04-30,
1180955020,2019-07-31,
27959870,2010-12-13,
27959870,2015-04-05,3.0
27959870,2010-07-13,1.0
27959870,2015-12-11,4.0
27959870,2017-05-25,
27959870,2015-09-05,3.0
27959870,2015-09-05,
27959870,2010-04-13,
27959870,2018-10-19,
